"조회일자","지역(시군)","지점명","평균 기온(°C)","최고 기온(°C)","최저 기온(°C)","전년 기온(°C)","평균 강수량(mm)","전년 강수량(mm)","평균 일조시간(hr)","전년 일조시간(hr)","평균 일사량(MJ/㎡)","전년 일사량(MJ/㎡)","평균 습도(%)","전년 습도(%)"
"20230320","전남","해남군 삼산면","8.3","17.4","-1.3","5.5","0.0","0.0","7.8","0.6","17.3","7.9","69.4","75.2"
"20230319","전남","해남군 삼산면","7.9","16.6","0.3","6.2","0.0","7.5","10.2","0.5","21.6","5.0","64.5","82.0"
"20230318","전남","해남군 삼산면","8.6","14.8","4.8","8.9","0.0","12.5","9.6","0.0","21.3","5.2","56.7","91.0"
"20230317","전남","해남군 삼산면","7.8","12.2","3.5","10.8","0.0","12.0","0.0","0.0","5.7","5.3","57.1","75.9"
"20230316","전남","해남군 삼산면","8.3","15.2","4.4","10.7","0.0","0.0","9.8","10.6","21.9","21.5","37.8","67.6"
"20230315","전남","해남군 삼산면","13.6","20.3","5.0","9.0","0.0","0.0","9.9","9.4","21.3","21.9","67.3","73.7"
"20230314","전남","해남군 삼산면","7.9","15.6","-2.1","11.8","0.0","0.5","11.1","0.2","22.8","5.6","62.2","95.8"
"20230313","전남","해남군 삼산면","4.3","9.6","-1.2","15.2","0.0","13.0","11.1","0.0","22.9","1.9","47.5","87.5"
"20230312","전남","해남군 삼산면","8.8","18.7","2.9","17.0","11.0","0.0","0.8","9.3","3.5","20.0","81.4","71.9"
"20230311","전남","해남군 삼산면","14.7","22.6","6.1","14.5","0.0","0.0","8.5","1.8","16.8","9.9","64.6","70.5"
"20230310","전남","해남군 삼산면","11.1","22.0","2.0","9.1","0.0","0.0","9.7","8.9","18.7","17.5","68.8","65.4"
"20230309","전남","해남군 삼산면","14.3","19.1","5.8","6.4","0.0","0.0","6.6","10.2","14.5","20.8","76.0","70.9"
"20230308","전남","해남군 삼산면","14.6","19.2","6.8","4.0","0.0","0.0","9.3","10.2","18.5","20.4","64.7","68.4"
"20230307","전남","해남군 삼산면","11.8","17.1","3.8","3.5","0.0","0.0","9.8","7.3","18.0","17.0","74.5","52.1"
"20230306","전남","해남군 삼산면","7.3","15.4","-1.5","3.4","0.0","0.0","10.3","10.2","20.0","21.9","77.3","47.2"
"20230305","전남","해남군 삼산면","5.9","15.9","-2.6","6.1","0.0","0.0","10.3","10.0","19.4","20.3","71.6","56.7"
"20230304","전남","해남군 삼산면","5.3","15.6","-1.9","9.2","0.0","0.0","8.6","6.6","16.0","15.4","66.3","78.2"
"20230303","전남","해남군 삼산면","3.5","11.1","-4.9","4.8","0.0","0.0","9.2","9.6","19.3","18.3","60.3","79.9"
"20230302","전남","해남군 삼산면","3.8","6.4","-0.7","3.9","0.0","0.0","10.7","9.4","21.3","19.5","47.6","59.2"
"20230301","전남","해남군 삼산면","7.7","11.9","3.4","8.0","0.0","5.5","2.9","0.1","10.3","3.2","73.9","84.4"
"20230228","전남","해남군 삼산면","5.7","14.7","-3.2","5.2","0.0","0.0","10.3","5.2","20.3","12.7","79.1","61.2"
"20230227","전남","해남군 삼산면","2.2","12.3","-6.3","5.0","0.0","0.0","10.7","10.8","20.9","20.5","71.3","47.1"
"20230226","전남","해남군 삼산면","2.4","9.5","-3.5","4.6","0.0","0.0","10.7","9.2","20.6","18.0","51.7","78.5"
"20230225","전남","해남군 삼산면","2.1","5.1","-0.8","1.2","0.0","0.0","9.0","9.6","19.7","18.7","52.3","72.9"
"20230224","전남","해남군 삼산면","5.6","10.1","2.5","-0.7","0.0","0.0","9.5","9.8","16.9","18.1","62.7","63.1"
"20230223","전남","해남군 삼산면","4.2","9.5","0.9","-1.4","2.5","0.0","8.8","7.1","18.5","16.6","76.1","53.6"
"20230222","전남","해남군 삼산면","2.2","10.7","-5.1","0.5","2.0","0.0","7.2","8.6","16.0","16.7","71.9","56.4"
"20230221","전남","해남군 삼산면","0.0","4.9","-4.2","0.7","0.0","0.0","10.3","8.7","18.7","14.3","51.8","64.3"
"20230220","전남","해남군 삼산면","1.9","8.7","-3.2","-1.7","0.0","0.5","8.9","5.4","17.3","13.2","63.0","69.2"
"20230219","전남","해남군 삼산면","5.4","8.8","1.2","2.8","1.5","0.0","3.1","1.5","6.9","8.7","77.3","63.9"
"20230218","전남","해남군 삼산면","8.9","10.5","6.6","1.6","0.5","0.0","0.0","8.8","2.0","15.5","90.7","56.0"
"20230217","전남","해남군 삼산면","3.8","9.7","-2.3","-3.0","0.5","0.0","0.6","8.4","6.4","15.3","83.5","62.0"
"20230216","전남","해남군 삼산면","3.9","8.4","-1.1","-1.6","0.0","0.5","3.9","3.0","10.2","9.4","75.5","73.9"
"20230215","전남","해남군 삼산면","2.5","5.8","-1.6","1.0","0.0","0.0","0.0","3.0","7.2","9.9","67.0","59.1"
"20230214","전남","해남군 삼산면","2.9","6.4","-0.8","4.4","0.0","0.0","9.6","6.5","17.5","12.7","68.0","67.6"
"20230213","전남","해남군 삼산면","6.3","9.6","4.0","6.3","1.0","0.0","2.3","3.7","7.3","9.7","78.5","61.0"
"20230212","전남","해남군 삼산면","5.0","11.9","-1.2","5.0","5.0","0.0","1.0","9.2","5.5","15.5","87.3","57.7"
"20230211","전남","해남군 삼산면","3.4","8.9","-1.1","2.4","0.0","0.0","0.0","9.3","5.2","16.5","90.3","60.0"
"20230210","전남","해남군 삼산면","5.1","9.1","2.5","4.1","10.5","0.0","5.8","9.1","12.9","16.0","84.9","58.0"
"20230209","전남","해남군 삼산면","4.2","10.2","-3.6","1.6","10.0","0.0","0.3","7.4","5.7","12.5","72.6","62.0"
"20230208","전남","해남군 삼산면","3.4","10.6","-3.2","2.2","0.0","0.0","8.8","8.8","15.6","15.3","68.7","47.9"
"20230207","전남","해남군 삼산면","3.6","12.2","-2.9","0.6","0.0","0.0","7.7","1.2","14.5","6.7","66.7","50.7"
"20230206","전남","해남군 삼산면","2.1","10.8","-6.2","0.8","0.0","0.5","2.4","6.9","8.1","13.3","60.5","65.9"
"20230205","전남","해남군 삼산면","0.2","10.0","-7.1","-0.8","0.0","0.0","9.4","1.5","16.6","7.1","64.7","75.3"
"20230204","전남","해남군 삼산면","-0.2","6.8","-6.4","-0.1","0.0","0.0","9.0","7.1","15.2","13.1","71.1","58.5"
"20230203","전남","해남군 삼산면","0.7","4.8","-3.0","0.2","0.0","0.0","8.0","8.8","14.8","15.6","58.6","56.1"
"20230202","전남","해남군 삼산면","0.6","4.5","-2.1","2.1","0.0","0.0","7.0","6.3","12.7","11.7","53.0","56.9"
"20230201","전남","해남군 삼산면","4.0","11.1","0.4","2.8","0.0","0.0","5.5","3.9","10.8","9.1","75.4","64.1"
"20230131","전남","해남군 삼산면","3.1","11.5","-5.5","0.0","0.0","0.0","8.6","9.5","14.7","15.6","69.4","65.3"
"20230130","전남","해남군 삼산면","1.4","6.6","-4.0","1.0","0.0","0.0","9.4","8.7","15.6","14.8","62.3","53.6"
"20230129","전남","해남군 삼산면","2.4","7.3","-3.4","1.1","0.0","0.0","6.3","6.1","13.0","10.9","67.6","55.9"
"20230128","전남","해남군 삼산면","-1.4","3.0","-7.2","1.6","0.5","0.0","8.3","8.3","14.1","13.8","63.7","60.7"
"20230127","전남","해남군 삼산면","-1.8","0.9","-3.7","2.8","0.0","0.0","3.3","7.9","8.3","12.9","72.1","58.2"
"20230126","전남","해남군 삼산면","-0.3","5.0","-7.6","3.6","0.0","0.0","0.2","6.1","6.1","10.8","68.6","68.9"
"20230125","전남","해남군 삼산면","-7.7","-2.5","-14.0","5.7","0.5","0.0","9.2","0.0","15.8","2.6","64.1","69.9"
"20230124","전남","해남군 삼산면","-5.4","0.6","-7.7","4.5","0.0","0.0","0.3","2.7","4.7","8.7","72.8","74.9"
"20230123","전남","해남군 삼산면","2.8","9.2","-3.9","7.5","0.0","0.0","6.4","0.6","12.2","6.4","67.8","68.2"
"20230122","전남","해남군 삼산면","2.6","6.0","-4.7","8.0","0.0","0.0","0.0","2.7","2.8","8.5","59.9","62.6"
"20230121","전남","해남군 삼산면","-1.0","3.8","-6.0","-0.6","0.0","0.0","8.9","5.2","14.5","11.0","63.2","72.4"
"20230120","전남","해남군 삼산면","1.1","5.3","-3.1","-1.0","0.0","0.0","6.8","9.2","11.5","14.3","64.5","58.1"
"20230119","전남","해남군 삼산면","1.0","7.4","-3.9","-1.0","0.0","0.0","7.3","8.0","13.5","12.6","75.4","67.7"
"20230118","전남","해남군 삼산면","0.3","7.2","-4.0","-0.4","0.0","0.0","4.9","8.8","10.5","13.7","76.6","53.3"
"20230117","전남","해남군 삼산면","0.1","4.3","-2.7","1.4","0.0","0.0","8.7","3.2","13.6","7.9","62.7","64.8"
"20230116","전남","해남군 삼산면","0.2","2.1","-2.3","1.9","0.0","0.0","4.7","3.3","10.5","8.6","60.5","72.1"
"20230115","전남","해남군 삼산면","2.7","5.3","0.8","2.0","0.5","0.0","0.0","7.4","1.7","11.6","74.9","70.5"
"20230114","전남","해남군 삼산면","7.6","9.7","5.1","-0.1","0.0","0.0","0.0","8.0","1.8","13.6","97.1","62.4"
"20230113","전남","해남군 삼산면","14.8","18.3","9.7","-1.3","39.5","1.0","0.0","4.9","1.5","9.6","96.6","76.4"
"20230112","전남","해남군 삼산면","9.0","16.7","-1.2","-1.1","0.5","0.0","4.3","5.5","9.4","10.9","85.5","72.2"
"20230111","전남","해남군 삼산면","4.0","14.2","-3.3","0.3","0.0","0.5","8.4","2.3","12.1","7.2","84.2","71.9"
"20230110","전남","해남군 삼산면","2.3","12.1","-6.9","1.2","0.0","0.0","8.0","7.0","13.1","11.9","69.7","78.0"
"20230109","전남","해남군 삼산면","4.4","12.0","-0.8","2.0","0.0","0.0","2.9","4.4","6.1","7.8","83.2","79.5"
"20230108","전남","해남군 삼산면","2.0","10.7","-4.6","-0.5","0.0","0.0","7.3","8.2","10.9","12.6","82.3","76.8"
"20230107","전남","해남군 삼산면","5.1","8.2","-2.5","-0.9","0.0","0.0","6.9","8.1","10.5","13.4","59.4","69.6"
"20230106","전남","해남군 삼산면","3.7","10.4","-3.0","2.6","0.5","1.0","6.4","8.7","10.0","13.1","83.9","55.6"
"20230105","전남","해남군 삼산면","2.3","9.5","-3.4","1.6","0.0","0.5","1.7","0.1","5.7","3.8","83.1","56.8"
"20230104","전남","해남군 삼산면","-0.2","7.2","-6.7","1.2","0.0","0.0","7.6","6.9","11.0","11.2","74.4","70.4"
"20230103","전남","해남군 삼산면","0.8","5.5","-3.2","-1.0","0.0","0.0","5.9","8.6","10.1","13.2","66.6","77.6"
"20230102","전남","해남군 삼산면","1.1","3.7","-2.2","0.1","0.0","0.0","8.2","4.3","12.6","7.2","56.2","71.9"
"20230101","전남","해남군 삼산면","1.5","8.3","-3.9","-0.5","0.0","0.0","7.2","8.0","9.8","12.4","73.6","52.2"
"20221231","전남","해남군 삼산면","0.1","6.2","-4.8","0.2","0.0","0.0","8.2","4.0","11.6","8.4","78.0","66.5"
"20221230","전남","해남군 삼산면","0.5","7.0","-4.8","3.9","0.0","0.0","6.5","3.8","9.8","7.8","74.5","54.5"
"20221229","전남","해남군 삼산면","-0.3","5.8","-5.3","4.7","0.0","0.0","6.9","2.8","11.5","6.7","77.2","71.4"
"20221228","전남","해남군 삼산면","0.3","6.5","-3.9","1.8","0.0","0.0","5.9","1.5","9.3","5.7","80.0","79.7"
"20221227","전남","해남군 삼산면","0.3","5.7","-4.8","-3.3","0.0","0.5","8.3","4.4","12.4","9.4","78.6","78.1"
"20221226","전남","해남군 삼산면","-0.3","4.9","-5.9","-5.7","3.0","0.5","6.6","6.0","9.9","11.5","82.5","80.6"
"20221225","전남","해남군 삼산면","-1.4","4.9","-8.3","-1.8","5.0","0.0","6.4","0.4","10.2","4.2","78.8","73.4"
"20221224","전남","해남군 삼산면","-2.7","0.1","-7.0","2.5","0.0","0.0","3.6","1.9","7.8","6.9","76.5","74.6"
"20221223","전남","해남군 삼산면","-2.5","-0.4","-4.1","2.6","0.0","0.0","2.1","8.1","8.0","12.1","85.5","68.8"
"20221222","전남","해남군 삼산면","-0.7","3.6","-3.5","3.2","1.5","0.0","0.7","7.8","4.0","12.0","85.6","75.9"
"20221221","전남","해남군 삼산면","5.1","9.0","0.8","6.1","3.5","0.0","0.5","7.7","3.8","10.0","84.2","83.5"
"20221220","전남","해남군 삼산면","1.8","9.1","-5.1","4.7","0.0","0.0","7.8","6.7","12.1","10.1","79.6","76.2"
"20221219","전남","해남군 삼산면","-1.7","5.2","-8.8","4.4","4.5","0.0","7.2","4.6","11.8","7.6","85.8","62.8"
"20221218","전남","해남군 삼산면","-3.6","0.3","-9.5","-1.3","1.5","0.0","2.9","5.6","7.6","9.8","88.6","68.5"
"20221217","전남","해남군 삼산면","-0.7","3.7","-4.7","2.6","0.5","0.5","1.6","2.1","5.8","5.1","64.1","69.1"
"20221216","전남","해남군 삼산면","1.6","5.1","-0.1","8.0","0.0","1.5","2.5","0.5","7.2","3.8","49.9","91.0"
"20221215","전남","해남군 삼산면","1.3","7.4","-4.5","6.7","0.5","0.0","5.8","5.7","9.4","9.0","70.7","84.0"
"20221214","전남","해남군 삼산면","-0.4","4.1","-3.6","2.1","1.5","0.0","4.2","5.2","8.5","9.6","72.8","75.3"
"20221213","전남","해남군 삼산면","7.0","9.5","1.9","2.6","0.0","0.0","3.8","7.6","7.9","12.2","52.0","57.1"
"20221212","전남","해남군 삼산면","2.1","8.5","-3.6","7.8","0.0","0.0","2.0","2.3","5.7","6.1","78.0","67.0"
"20221211","전남","해남군 삼산면","4.9","9.0","-2.0","7.3","0.0","0.0","8.4","1.9","12.3","6.7","62.2","84.4"
"20221210","전남","해남군 삼산면","3.8","9.1","-2.0","11.3","0.0","0.0","0.3","5.2","4.5","8.5","80.3","76.9"
"20221209","전남","해남군 삼산면","4.9","10.2","-0.3","8.0","0.0","0.0","0.0","2.5","3.6","7.0","83.7","78.3"
"20221208","전남","해남군 삼산면","4.3","12.0","-3.3","5.2","0.0","0.0","7.2","8.3","9.2","11.5","75.6","83.4"
"20221207","전남","해남군 삼산면","3.8","11.8","-2.1","6.1","0.0","0.0","8.1","8.3","11.6","11.9","69.4","77.0"
"20221206","전남","해남군 삼산면","1.9","10.3","-5.1","5.9","0.0","0.0","6.9","8.8","10.6","12.2","64.5","82.9"
"20221205","전남","해남군 삼산면","1.3","3.8","-1.2","3.8","0.0","0.0","5.8","8.8","9.9","12.4","44.8","77.0"
"20221204","전남","해남군 삼산면","4.1","8.4","0.6","7.0","0.0","0.0","6.1","8.0","10.1","12.3","45.2","66.5"
"20221203","전남","해남군 삼산면","7.5","11.7","2.6","7.1","0.0","0.0","1.5","2.3","5.2","6.4","63.3","69.7"
"20221202","전남","해남군 삼산면","2.5","8.3","-1.9","4.5","0.0","0.0","8.5","2.0","13.3","6.6","60.0","70.1"
"20221201","전남","해남군 삼산면","0.3","3.6","-2.2","5.3","0.0","0.0","5.8","4.9","10.4","9.6","58.5","60.0"
"20221130","전남","해남군 삼산면","1.5","5.6","-0.7","11.0","0.0","19.5","0.0","0.2","3.2","1.3","66.0","78.7"
"20221129","전남","해남군 삼산면","12.4","20.3","5.6","8.8","10.0","0.0","0.1","8.3","2.6","11.6","75.1","76.9"
"20221128","전남","해남군 삼산면","18.5","21.8","14.4","6.1","1.5","0.0","1.0","9.2","5.1","13.6","76.9","77.4"
"20221127","전남","해남군 삼산면","9.1","17.1","-0.3","5.1","0.0","0.0","6.0","9.2","11.1","14.0","64.7","72.7"
"20221126","전남","해남군 삼산면","9.6","17.4","3.0","5.7","0.0","0.0","7.5","8.8","12.1","13.2","74.0","75.7"
"20221125","전남","해남군 삼산면","10.0","19.6","1.2","8.5","0.0","0.0","8.9","7.0","12.3","9.5","80.3","76.3"
"20221124","전남","해남군 삼산면","9.3","16.7","3.6","9.4","0.0","0.0","7.7","2.5","12.0","4.0","76.5","63.9"
"20221123","전남","해남군 삼산면","11.4","15.7","4.1","6.8","1.0","4.0","5.2","2.4","9.3","7.5","81.6","69.2"
"20221122","전남","해남군 삼산면","12.1","16.6","8.7","8.8","3.5","1.0","0.0","2.9","2.8","8.1","87.1","67.9"
"20221121","전남","해남군 삼산면","10.7","19.7","4.4","12.1","0.0","0.0","4.6","0.4","9.3","5.8","85.9","87.6"
"20221120","전남","해남군 삼산면","13.2","16.5","7.5","10.6","0.5","0.0","0.0","6.9","3.4","11.7","83.2","92.1"
"20221119","전남","해남군 삼산면","12.4","20.5","2.9","9.2","0.0","0.0","8.8","7.8","14.0","11.6","69.4","88.9"
"20221118","전남","해남군 삼산면","9.1","20.0","0.4","9.0","0.0","0.0","9.3","8.7","14.5","13.1","71.5","84.4"
"20221117","전남","해남군 삼산면","8.9","17.1","3.4","7.9","0.0","0.0","5.6","8.3","10.5","13.6","75.4","79.6"
"20221116","전남","해남군 삼산면","8.9","16.8","2.9","9.2","0.0","0.0","6.9","6.9","12.1","9.6","79.2","81.5"
"20221115","전남","해남군 삼산면","9.0","15.2","2.6","9.7","0.0","0.0","8.6","9.0","13.9","13.3","71.3","80.0"
"20221114","전남","해남군 삼산면","11.4","15.2","8.6","10.0","0.0","0.0","4.4","8.5","9.6","12.3","68.1","82.1"
"20221113","전남","해남군 삼산면","13.0","20.5","10.3","8.8","9.0","0.0","0.0","6.7","3.4","11.3","77.9","84.0"
"20221112","전남","해남군 삼산면","19.0","21.8","9.8","8.3","0.0","3.0","2.9","3.4","8.7","8.7","80.9","80.1"
"20221111","전남","해남군 삼산면","18.0","21.7","13.9","10.1","0.0","4.0","5.6","4.0","11.3","8.7","61.3","76.6"
"20221110","전남","해남군 삼산면","14.7","22.2","7.5","10.0","0.0","2.0","3.0","1.8","8.9","5.2","69.2","71.1"
"20221109","전남","해남군 삼산면","10.4","20.0","1.9","9.6","0.0","1.5","9.2","1.4","13.5","5.4","75.8","66.2"
"20221108","전남","해남군 삼산면","10.1","19.9","1.6","13.1","0.0","30.5","9.3","0.7","14.6","4.0","80.3","72.5"
"20221107","전남","해남군 삼산면","8.9","18.4","1.3","15.7","0.0","0.0","9.3","8.6","14.6","15.1","77.9","68.9"
"20221106","전남","해남군 삼산면","7.6","16.4","-0.3","16.4","0.0","0.0","9.1","8.8","15.0","14.7","77.3","58.5"
"20221105","전남","해남군 삼산면","9.3","15.3","2.4","13.2","0.0","0.0","9.8","3.5","16.9","9.0","57.0","75.2"
"20221104","전남","해남군 삼산면","9.7","12.5","7.2","13.0","0.0","0.0","9.0","8.3","15.8","14.8","55.0","80.4"
"20221103","전남","해남군 삼산면","10.5","19.4","0.7","10.8","0.0","0.0","9.2","7.9","16.0","14.7","69.2","78.2"
"20221102","전남","해남군 삼산면","11.1","20.0","4.3","11.3","0.0","0.0","6.9","4.9","14.3","11.4","82.3","76.7"
"20221101","전남","해남군 삼산면","13.2","20.8","5.3","14.1","0.0","0.0","9.3","7.4","15.5","13.7","80.2","80.9"
"20221031","전남","해남군 삼산면","15.0","20.7","8.0","12.7","0.0","0.0","9.2","9.4","15.3","16.0","66.8","80.2"
"20221030","전남","해남군 삼산면","14.3","21.7","7.4","13.1","0.0","0.5","9.2","1.3","16.0","4.7","77.3","79.9"
"20221029","전남","해남군 삼산면","14.2","22.2","6.7","14.4","0.0","0.0","7.0","9.7","14.5","15.8","77.2","67.9"
"20221028","전남","해남군 삼산면","11.9","21.2","4.6","12.3","0.0","0.0","9.1","10.0","15.7","17.4","82.2","68.1"
"20221027","전남","해남군 삼산면","13.5","21.1","7.5","13.0","0.0","0.0","9.1","8.6","17.1","14.1","70.1","77.1"
"20221026","전남","해남군 삼산면","12.7","20.4","3.3","11.6","0.0","0.0","8.4","9.3","15.7","17.4","65.9","75.5"
"20221025","전남","해남군 삼산면","9.2","18.4","1.2","12.0","0.0","0.0","10.1","9.8","17.6","17.2","63.9","78.7"
"20221024","전남","해남군 삼산면","11.2","15.6","4.9","11.7","0.0","0.0","9.3","6.0","18.2","12.8","59.3","76.8"
"20221023","전남","해남군 삼산면","14.7","18.8","9.4","10.9","0.0","0.0","8.8","10.2","17.2","18.4","72.4","69.1"
"20221022","전남","해남군 삼산면","17.0","23.2","13.2","10.6","0.0","0.0","8.9","8.9","16.3","16.4","78.3","71.9"
"20221021","전남","해남군 삼산면","14.9","22.2","6.4","11.3","0.0","0.0","4.2","8.5","11.6","16.5","77.9","71.5"
"20221020","전남","해남군 삼산면","10.7","20.7","2.4","10.0","0.0","0.0","10.4","0.7","19.0","9.3","72.3","75.3"
"20221019","전남","해남군 삼산면","9.8","17.0","2.0","11.9","0.0","0.0","10.5","5.6","19.6","13.7","68.9","75.0"
"20221018","전남","해남군 삼산면","11.4","15.4","6.1","9.2","0.0","0.0","10.6","10.0","19.9","19.1","51.6","68.2"
"20221017","전남","해남군 삼산면","14.7","17.4","11.3","8.8","0.0","0.0","10.1","10.7","19.4","20.8","56.4","50.4"
"20221016","전남","해남군 삼산면","17.6","24.3","12.4","15.0","0.0","3.0","7.3","0.1","16.8","6.0","80.6","69.7"
"20221015","전남","해남군 삼산면","16.5","25.0","9.8","20.6","0.0","2.0","9.7","6.6","18.7","13.8","84.6","80.2"
"20221014","전남","해남군 삼산면","15.9","24.2","9.2","21.8","0.0","0.0","10.5","3.5","19.5","10.7","80.1","80.3"
