지점명,일시,평균기온(°C),일강수량(mm),평균 상대습도(%),합계 일조시간(hr),합계 일사량(MJ/m2)
대관령,2018-03-21,-4.4,7.5,94.4,2.3,6.79
대관령,2018-03-22,-1.4,0.0,69.1,11.2,22.32
대관령,2018-03-23,2.2,0.0,57.1,10.8,21.42
대관령,2018-03-24,4.7,0.0,53.5,10.3,20.0
대관령,2018-03-25,7.8,0.0,42.3,11.7,21.98
대관령,2018-03-26,9.2,0.0,51.9,11.5,21.23
대관령,2018-03-27,9.9,0.0,63.1,11.1,21.12
대관령,2018-03-28,11.6,0.0,53.9,7.6,16.48
대관령,2018-03-29,6.9,0.0,68.8,9.1,17.25
대관령,2018-03-30,6.1,0.0,60.0,11.0,21.07
대관령,2018-03-31,11.4,0.0,54.4,10.1,19.89
대관령,2018-04-01,11.8,0.0,66.6,6.7,15.09
대관령,2018-04-02,14.0,0.0,63.9,11.3,21.13
대관령,2018-04-03,11.3,0.0,76.4,10.2,20.4
대관령,2018-04-04,0.6,18.9,96.6,1.5,4.6
대관령,2018-04-05,0.7,5.1,95.8,1.4,2.62
대관령,2018-04-06,1.9,5.1,72.0,7.6,17.4
대관령,2018-04-07,-2.1,0.4,66.9,5.1,12.6
대관령,2018-04-08,-1.4,1.9,71.9,7.3,15.31
대관령,2018-04-09,2.9,0.3,62.6,11.1,24.01
대관령,2018-04-10,11.4,1.2,42.8,8.1,19.02
대관령,2018-04-11,9.7,3.4,46.6,11.9,24.47
대관령,2018-04-12,9.3,0.0,27.1,12.1,24.81
대관령,2018-04-13,5.8,0.0,57.3,7.6,17.21
대관령,2018-04-14,3.9,23.8,88.1,1.5,3.1
대관령,2018-04-15,5.4,0.0,67.6,10.0,18.85
대관령,2018-04-16,5.5,0.0,67.4,12.4,25.55
대관령,2018-04-17,6.9,0.0,60.5,9.7,17.71
대관령,2018-04-18,9.9,0.0,42.4,12.3,24.94
대관령,2018-04-19,13.2,0.0,30.4,11.8,24.26
대관령,2018-04-20,16.2,0.0,48.4,12.1,24.26
대관령,2018-04-21,18.9,0.0,25.4,12.5,26.45
대관령,2018-04-22,8.5,6.0,65.3,7.1,15.77
대관령,2018-04-23,3.8,48.9,95.1,1.2,2.42
대관령,2018-04-24,4.3,13.7,77.4,2.6,4.59
대관령,2018-04-25,8.2,0.0,41.4,12.9,25.57
대관령,2018-04-26,10.9,0.0,47.6,11.5,22.07
대관령,2018-04-27,8.5,0.0,59.1,12.5,22.98
대관령,2018-04-28,12.9,0.0,50.5,12.5,25.89
대관령,2018-04-29,14.5,0.0,40.3,12.7,24.87
대관령,2018-04-30,14.4,0.0,49.8,11.2,22.55
대관령,2018-05-01,12.4,0.0,77.5,7.9,15.72
대관령,2018-05-02,6.4,21.3,97.0,2.1,3.37
대관령,2018-05-03,4.7,1.6,81.1,6.4,12.12
대관령,2018-05-04,8.9,0.0,51.8,12.7,24.23
대관령,2018-05-05,13.5,0.0,46.4,10.2,21.8
대관령,2018-05-06,10.8,15.5,93.9,2.4,5.15
대관령,2018-05-07,11.7,1.5,81.4,6.9,14.15
대관령,2018-05-08,6.3,6.5,96.4,3.6,5.52
대관령,2018-05-09,4.1,0.8,96.6,3.0,4.81
대관령,2018-05-10,11.2,0.0,65.6,10.8,26.28
대관령,2018-05-11,14.2,0.0,47.9,11.3,24.79
대관령,2018-05-12,11.5,8.6,87.8,1.9,4.56
대관령,2018-05-13,14.7,0.2,79.6,11.3,21.98
대관령,2018-05-14,16.1,0.0,71.0,11.1,25.64
대관령,2018-05-15,20.5,0.0,50.8,11.2,24.69
대관령,2018-05-16,19.7,4.3,85.4,1.0,2.33
대관령,2018-05-17,16.9,51.5,92.8,2.4,5.64
대관령,2018-05-18,6.6,81.5,99.4,2.0,3.96
대관령,2018-05-19,7.6,0.0,81.5,11.3,23.42
대관령,2018-05-20,7.8,0.0,74.3,10.7,18.76
대관령,2018-05-21,8.7,0.0,82.9,11.9,26.76
대관령,2018-05-22,13.1,1.3,75.6,8.2,18.66
대관령,2018-05-23,14.1,5.8,63.3,12.3,29.02
대관령,2018-05-24,15.7,0.0,46.8,13.1,28.03
대관령,2018-05-25,16.7,0.0,48.9,13.3,27.59
대관령,2018-05-26,14.1,0.0,76.8,13.3,28.01
대관령,2018-05-27,16.9,0.0,61.6,6.6,18.85
대관령,2018-05-28,15.4,0.0,75.3,12.4,26.29
대관령,2018-05-29,17.9,1.5,72.3,10.5,21.99
대관령,2018-05-30,15.5,1.1,74.5,9.6,23.07
대관령,2018-05-31,13.8,0.0,69.6,13.6,28.73
대관령,2018-06-01,16.5,0.0,64.9,13.6,28.54
대관령,2018-06-02,19.0,0.0,59.8,13.5,28.63
대관령,2018-06-03,18.2,0.0,53.3,13.7,28.71
대관령,2018-06-04,18.3,0.0,57.5,9.6,22.49
대관령,2018-06-05,17.8,0.0,68.5,9.4,22.02
대관령,2018-06-06,19.4,0.0,68.1,13.5,27.25
대관령,2018-06-07,21.0,0.0,64.5,12.0,25.16
대관령,2018-06-08,18.1,0.0,69.4,12.7,26.3
대관령,2018-06-09,12.6,3.1,98.6,2.7,5.6
대관령,2018-06-10,11.5,10.4,99.6,1.6,7.79
대관령,2018-06-11,10.4,4.3,99.0,3.1,5.03
대관령,2018-06-12,11.3,0.0,88.6,10.4,24.76
대관령,2018-06-13,12.5,1.9,94.8,3.7,12.2
대관령,2018-06-14,13.1,0.0,98.6,2.4,9.09
대관령,2018-06-15,11.2,0.7,95.0,3.8,6.53
대관령,2018-06-16,12.8,0.0,83.6,11.2,27.7
대관령,2018-06-17,17.4,0.0,72.6,8.7,19.95
대관령,2018-06-18,18.4,0.0,77.4,12.1,24.34
대관령,2018-06-19,17.7,0.0,77.5,3.7,14.27
대관령,2018-06-20,18.4,0.0,66.3,13.0,25.91
대관령,2018-06-21,17.3,0.0,64.9,13.8,29.34
대관령,2018-06-22,18.8,0.0,56.3,13.5,29.19
대관령,2018-06-23,20.3,0.0,55.5,9.5,22.08
대관령,2018-06-24,22.6,0.0,51.8,13.5,28.03
대관령,2018-06-25,21.0,0.0,66.3,10.1,20.42
대관령,2018-06-26,18.3,45.8,92.1,2.4,5.36
대관령,2018-06-27,21.0,0.0,78.5,10.9,25.85
대관령,2018-06-28,19.4,17.0,85.4,4.9,15.91
대관령,2018-06-29,19.6,0.3,81.6,11.8,21.41
대관령,2018-06-30,19.7,0.0,88.0,2.5,12.67
대관령,2018-07-01,17.9,56.4,98.6,2.7,4.35
대관령,2018-07-02,18.9,48.8,96.0,2.8,5.96
대관령,2018-07-03,20.5,16.6,93.4,5.4,15.4
대관령,2018-07-04,18.9,28.1,96.6,2.8,11.25
대관령,2018-07-05,16.7,6.8,99.9,2.2,7.69
대관령,2018-07-06,14.0,27.8,100.0,2.2,10.53
대관령,2018-07-07,12.1,4.1,92.5,3.7,11.63
대관령,2018-07-08,12.0,0.0,93.5,2.6,11.36
대관령,2018-07-09,13.9,18.2,100.0,2.8,4.4
대관령,2018-07-10,19.6,4.1,93.1,1.5,10.22
대관령,2018-07-11,21.4,7.1,96.4,0.0,5.43
대관령,2018-07-12,23.1,0.0,82.8,3.6,16.84
대관령,2018-07-13,23.2,0.0,78.3,11.2,23.77
대관령,2018-07-14,24.0,0.0,73.4,12.8,26.68
대관령,2018-07-15,24.2,0.0,75.4,13.6,28.47
대관령,2018-07-16,24.3,0.0,72.6,13.6,28.47
대관령,2018-07-17,23.7,0.0,72.8,13.4,28.08
대관령,2018-07-18,23.3,0.0,74.8,12.6,28.13
대관령,2018-07-19,23.3,0.0,77.5,12.9,27.96
대관령,2018-07-20,23.4,0.0,75.3,12.4,28.18
대관령,2018-07-21,25.2,0.0,71.1,13.6,27.97
대관령,2018-07-22,25.3,0.0,68.0,13.6,27.31
대관령,2018-07-23,25.1,0.0,80.3,7.3,19.41
대관령,2018-07-24,25.1,0.0,83.1,11.4,22.55
대관령,2018-07-25,25.3,0.0,79.8,11.8,21.64
대관령,2018-07-26,25.5,0.0,77.5,11.8,25.55
대관령,2018-07-27,24.5,0.0,83.0,10.5,24.44
대관령,2018-07-28,22.8,0.2,91.8,2.7,8.49
대관령,2018-07-29,21.6,1.0,91.5,2.9,7.47
대관령,2018-07-30,21.1,8.8,96.9,5.9,10.42
대관령,2018-07-31,22.5,0.0,86.0,13.2,26.51
대관령,2018-08-01,23.6,0.0,81.5,13.3,27.24
대관령,2018-08-02,22.7,0.0,83.9,13.2,25.38
대관령,2018-08-03,25.1,0.0,78.9,12.8,25.54
대관령,2018-08-04,26.1,0.0,75.9,12.6,24.93
대관령,2018-08-05,25.0,0.0,75.4,11.7,25.03
대관령,2018-08-06,21.4,54.5,98.6,2.1,5.6
대관령,2018-08-07,22.2,0.1,94.9,7.7,17.33
대관령,2018-08-08,22.5,24.3,95.0,8.0,17.53
대관령,2018-08-09,21.8,29.2,96.4,3.7,10.71
대관령,2018-08-10,21.0,0.1,96.6,3.9,13.82
대관령,2018-08-11,20.8,0.1,95.0,3.9,12.61
대관령,2018-08-12,21.6,0.0,91.4,7.5,16.67
대관령,2018-08-13,24.5,4.4,86.6,8.6,19.12
대관령,2018-08-14,23.2,51.0,91.9,9.7,15.71
대관령,2018-08-15,22.7,0.0,89.3,10.6,22.48
대관령,2018-08-16,18.8,70.6,91.6,4.6,10.55
대관령,2018-08-17,16.8,0.1,86.6,7.3,11.37
대관령,2018-08-18,17.1,0.0,83.1,11.1,25.13
대관령,2018-08-19,18.0,0.0,89.9,7.4,19.54
대관령,2018-08-20,19.8,0.0,87.4,7.5,17.07
대관령,2018-08-21,21.1,0.0,77.5,4.2,11.44
대관령,2018-08-22,20.7,0.0,83.6,10.6,21.26
대관령,2018-08-23,21.1,59.5,97.4,0.0,4.73
대관령,2018-08-24,21.2,72.2,94.4,0.0,6.26
대관령,2018-08-25,19.7,0.0,79.0,0.0,10.32
대관령,2018-08-26,17.5,4.1,90.8,0.0,8.72
대관령,2018-08-27,18.2,81.0,98.5,0.0,5.39
대관령,2018-08-28,18.4,32.7,95.4,0.0,11.72
대관령,2018-08-29,20.4,29.6,92.3,0.0,5.94
대관령,2018-08-30,21.8,27.2,89.1,0.0,12.33
대관령,2018-08-31,18.6,1.9,90.6,1.0,17.01
대관령,2018-09-01,16.1,3.1,94.1,0.0,9.51
대관령,2018-09-02,15.5,0.0,91.8,0.0,18.66
대관령,2018-09-03,18.7,58.1,95.5,0.0,6.15
대관령,2018-09-04,18.8,21.5,79.9,0.0,18.37
대관령,2018-09-05,17.9,0.0,68.0,0.3,20.35
대관령,2018-09-06,17.9,0.0,76.8,4.2,14.12
대관령,2018-09-07,15.7,3.6,79.8,4.9,11.08
대관령,2018-09-08,13.0,0.0,82.3,9.1,18.65
대관령,2018-09-09,13.4,4.0,85.6,10.2,18.62
대관령,2018-09-10,12.9,11.1,90.9,6.0,10.71
대관령,2018-09-11,12.1,0.0,89.0,3.0,9.79
대관령,2018-09-12,13.8,0.0,91.9,1.5,8.96
대관령,2018-09-13,14.7,0.0,93.6,3.9,9.18
대관령,2018-09-14,15.1,2.1,98.0,0.3,3.36
대관령,2018-09-15,17.1,3.4,98.3,0.0,5.46
대관령,2018-09-16,17.1,0.5,91.0,0.3,6.9
대관령,2018-09-17,16.3,0.0,84.9,10.3,16.96
대관령,2018-09-18,14.1,0.0,88.1,8.0,16.04
대관령,2018-09-19,15.4,1.8,89.9,6.6,15.19
대관령,2018-09-20,13.8,37.1,98.9,0.0,2.13
대관령,2018-09-21,14.0,38.6,99.4,0.0,2.72
대관령,2018-09-22,14.6,0.2,76.9,10.9,16.81
대관령,2018-09-23,12.9,0.0,72.9,6.5,11.63
대관령,2018-09-24,10.4,0.0,74.9,9.8,14.98
대관령,2018-09-25,9.7,6.6,85.8,7.8,13.53
대관령,2018-09-26,11.1,3.5,84.3,1.7,8.39
대관령,2018-09-27,9.9,0.2,82.6,7.9,12.41
대관령,2018-09-28,9.1,0.0,92.4,2.5,7.98
대관령,2018-09-29,11.3,0.0,91.3,8.8,15.03
대관령,2018-09-30,12.3,0.0,71.6,7.6,14.99
대관령,2018-10-01,8.9,0.0,67.0,9.5,15.56
대관령,2018-10-02,8.4,0.0,80.3,8.8,15.68
대관령,2018-10-03,9.0,0.0,80.1,10.9,16.1
대관령,2018-10-04,10.8,2.6,93.5,2.1,6.44
대관령,2018-10-05,12.4,40.7,98.4,0.0,1.68
대관령,2018-10-06,13.6,54.8,95.0,0.0,2.38
대관령,2018-10-07,13.1,0.0,74.8,10.3,15.42
대관령,2018-10-08,7.6,0.0,70.4,10.8,14.55
대관령,2018-10-09,8.4,0.0,79.0,6.6,11.72
대관령,2018-10-10,7.9,0.1,70.6,9.5,13.81
대관령,2018-10-11,3.9,0.0,63.5,9.3,14.59
대관령,2018-10-12,3.8,0.0,80.0,10.7,15.29
대관령,2018-10-13,5.1,0.0,83.8,10.1,14.22
대관령,2018-10-14,7.4,0.0,72.3,8.4,13.83
대관령,2018-10-15,8.2,0.0,72.4,10.4,13.67
대관령,2018-10-16,7.6,0.0,89.3,6.8,10.07
대관령,2018-10-17,7.4,2.6,96.5,0.5,4.08
대관령,2018-10-18,6.3,47.1,90.3,0.2,4.02
대관령,2018-10-19,6.3,0.0,79.8,8.8,12.0
대관령,2018-10-20,5.4,0.0,78.6,10.5,14.08
대관령,2018-10-21,5.7,0.0,77.1,10.4,13.9
대관령,2018-10-22,7.6,0.0,65.3,7.4,11.82
대관령,2018-10-23,7.6,1.1,77.9,4.5,7.13
대관령,2018-10-24,6.9,0.0,71.6,10.4,13.32
대관령,2018-10-25,6.0,0.0,68.9,9.7,12.8
대관령,2018-10-26,7.4,2.5,81.4,0.9,4.42
대관령,2018-10-27,3.5,0.0,57.9,9.7,13.36
대관령,2018-10-28,3.1,6.9,76.9,1.9,3.92
대관령,2018-10-29,2.7,0.0,65.4,6.8,9.35
대관령,2018-10-30,1.0,0.0,63.9,9.9,12.97
대관령,2018-10-31,2.0,0.0,64.6,9.8,12.55
대관령,2018-11-01,1.3,0.0,70.0,9.7,12.46
대관령,2018-11-02,3.3,0.0,66.9,9.7,12.51
대관령,2018-11-03,5.3,0.0,61.5,9.7,12.48
대관령,2018-11-04,4.4,0.0,66.9,9.6,12.26
대관령,2018-11-05,5.2,0.0,86.8,7.2,9.5
대관령,2018-11-06,7.6,0.0,88.6,6.0,9.41
대관령,2018-11-07,7.8,3.9,97.8,0.0,1.89
대관령,2018-11-08,8.7,39.7,96.3,0.0,1.19
대관령,2018-11-09,6.8,2.1,75.8,5.4,7.82
대관령,2018-11-10,6.8,0.0,71.3,7.9,9.64
대관령,2018-11-11,3.9,0.0,71.9,4.0,6.15
대관령,2018-11-12,3.1,1.2,90.5,3.8,6.07
대관령,2018-11-13,3.9,0.0,94.8,1.9,5.06
대관령,2018-11-14,2.1,0.0,95.1,2.2,4.73
대관령,2018-11-15,2.6,0.0,81.3,6.7,8.24
대관령,2018-11-16,4.9,0.0,72.8,2.0,4.51
대관령,2018-11-17,1.8,0.0,88.3,3.1,6.55
대관령,2018-11-18,2.0,0.0,56.9,4.1,6.03
대관령,2018-11-19,1.7,0.0,64.9,7.6,9.47
대관령,2018-11-20,2.0,0.0,43.1,9.3,9.68
대관령,2018-11-21,1.7,0.8,75.6,0.4,3.53
대관령,2018-11-22,-3.2,0.0,55.1,9.3,10.94
대관령,2018-11-23,-4.2,0.0,44.5,8.3,9.88
대관령,2018-11-24,-1.8,2.7,79.1,0.4,2.03
대관령,2018-11-25,1.0,0.0,75.4,7.4,6.86
대관령,2018-11-26,2.1,0.0,62.8,9.3,9.85
대관령,2018-11-27,4.5,0.0,65.6,5.2,5.56
대관령,2018-11-28,-0.1,0.0,60.3,5.4,6.88
대관령,2018-11-29,-1.6,0.0,65.3,5.2,6.48
대관령,2018-11-30,-1.4,0.0,46.5,9.3,9.72
대관령,2018-12-01,0.1,0.0,68.1,8.4,8.47
대관령,2018-12-02,1.8,0.0,73.6,3.4,5.47
대관령,2018-12-03,6.1,4.4,95.9,0.0,1.23
대관령,2018-12-04,6.2,11.1,84.8,1.8,3.73
대관령,2018-12-05,-1.5,0.0,78.1,5.9,6.76
대관령,2018-12-06,-0.9,3.7,84.6,2.9,4.67
대관령,2018-12-07,-10.8,0.0,41.6,8.8,9.27
대관령,2018-12-08,-12.5,0.0,37.6,9.0,9.31
대관령,2018-12-09,-10.9,0.0,45.6,8.8,9.13
대관령,2018-12-10,-9.1,0.0,68.0,8.9,8.75
대관령,2018-12-11,-5.9,1.7,90.8,0.0,1.55
대관령,2018-12-12,-8.1,0.0,63.8,8.9,7.96
대관령,2018-12-13,-7.1,0.1,67.5,3.2,5.16
대관령,2018-12-14,-12.0,0.0,69.4,8.8,9.29
대관령,2018-12-15,-8.3,0.0,51.1,8.6,8.97
대관령,2018-12-16,-3.3,0.0,65.9,0.8,4.12
대관령,2018-12-17,-2.4,0.0,60.6,8.7,8.09
대관령,2018-12-18,-2.6,0.0,61.8,7.5,8.41
대관령,2018-12-19,0.6,0.0,58.6,7.8,7.68
대관령,2018-12-20,-1.9,0.0,54.1,7.9,7.31
대관령,2018-12-21,-0.4,0.0,53.3,6.8,7.93
대관령,2018-12-22,1.9,0.0,75.6,8.3,8.03
대관령,2018-12-23,-0.1,0.0,53.0,7.8,7.61
대관령,2018-12-24,-6.4,0.0,43.4,8.9,9.02
대관령,2018-12-25,-4.1,0.0,64.4,3.9,6.11
대관령,2018-12-26,-3.0,0.0,45.3,8.0,8.21
대관령,2018-12-27,-12.5,0.0,22.9,8.9,9.12
대관령,2018-12-28,-14.3,0.0,40.4,8.8,8.95
대관령,2018-12-29,-12.5,0.0,35.3,8.8,9.28
대관령,2018-12-30,-11.7,0.0,55.3,8.8,9.24
대관령,2018-12-31,-9.6,0.0,43.6,8.3,8.93
대관령,2019-01-01,-9.0,0.0,53.5,6.3,7.21
대관령,2019-01-02,-9.1,0.0,47.0,8.8,9.26
대관령,2019-01-03,-7.5,0.0,36.3,8.8,9.18
대관령,2019-01-04,-5.1,0.0,46.3,8.7,8.76
대관령,2019-01-05,-6.1,0.0,56.6,8.8,8.68
대관령,2019-01-06,-7.4,0.0,53.0,7.7,8.05
대관령,2019-01-07,-6.2,0.0,42.8,8.1,8.58
대관령,2019-01-08,-7.2,0.0,37.3,9.0,9.22
대관령,2019-01-09,-9.8,0.0,37.9,8.6,8.46
대관령,2019-01-10,-4.5,0.0,36.1,6.2,7.46
대관령,2019-01-11,-5.7,0.0,74.1,7.8,8.49
대관령,2019-01-12,-3.5,0.0,88.6,0.4,3.28
대관령,2019-01-13,-5.3,0.0,80.6,9.1,8.96
대관령,2019-01-14,-4.3,0.0,63.4,7.0,8.03
대관령,2019-01-15,-5.1,0.0,64.9,4.6,5.96
대관령,2019-01-16,-10.1,0.0,53.8,8.0,8.35
대관령,2019-01-17,-5.3,0.0,57.0,9.3,9.68
대관령,2019-01-18,-4.0,0.0,39.0,9.3,10.26
대관령,2019-01-19,-1.5,0.0,60.3,3.5,6.64
대관령,2019-01-20,-3.9,0.0,44.6,9.2,9.79
대관령,2019-01-21,-6.0,0.0,60.0,8.0,8.46
대관령,2019-01-22,-3.2,0.0,59.5,8.9,10.3
대관령,2019-01-23,-2.3,0.0,52.5,9.1,9.67
대관령,2019-01-24,-5.7,0.0,44.3,9.4,10.61
대관령,2019-01-25,-6.8,0.0,50.3,9.5,10.52
대관령,2019-01-26,-8.9,0.0,50.4,9.3,11.1
대관령,2019-01-27,-6.2,0.0,48.5,8.5,11.3
대관령,2019-01-28,-4.0,0.0,53.4,8.4,10.09
대관령,2019-01-29,-5.8,0.0,44.0,9.4,10.68
대관령,2019-01-30,-0.2,0.0,31.1,8.6,9.02
대관령,2019-01-31,-4.1,0.5,65.1,0.2,3.24
대관령,2019-02-01,-7.7,0.0,47.8,9.4,11.71
대관령,2019-02-02,-2.7,0.0,64.3,9.1,10.26
대관령,2019-02-03,0.9,8.7,90.6,0.0,1.49
대관령,2019-02-04,-3.3,0.0,38.9,8.9,11.52
대관령,2019-02-05,-1.1,0.0,31.1,8.4,10.85
대관령,2019-02-06,1.4,0.0,53.5,7.1,10.54
대관령,2019-02-07,-2.7,1.4,60.3,6.7,9.55
대관령,2019-02-08,-8.6,0.0,57.4,8.0,10.31
대관령,2019-02-09,-8.0,0.0,53.5,8.9,11.76
대관령,2019-02-10,-8.3,0.0,63.9,6.3,8.68
대관령,2019-02-11,-6.9,0.0,35.8,9.7,13.09
대관령,2019-02-12,-5.6,0.0,44.9,9.4,11.75
대관령,2019-02-13,-7.8,0.0,54.6,9.6,12.34
대관령,2019-02-14,-7.2,0.0,86.8,1.9,6.64
대관령,2019-02-15,-3.5,0.0,73.3,6.5,9.68
대관령,2019-02-16,-6.9,0.0,64.0,10.0,13.03
대관령,2019-02-17,-5.5,0.0,53.3,10.3,14.86
대관령,2019-02-18,-1.4,0.0,39.1,7.3,11.31
대관령,2019-02-19,-1.1,6.6,86.4,0.0,3.18
대관령,2019-02-20,-3.8,0.0,78.0,5.8,10.58
대관령,2019-02-21,-3.8,0.0,73.0,10.3,16.7
대관령,2019-02-22,-2.1,0.0,83.9,10.2,17.23
대관령,2019-02-23,-1.5,0.0,78.3,5.7,10.99
대관령,2019-02-24,1.6,0.0,57.0,10.5,18.7
대관령,2019-02-25,0.7,0.0,61.0,9.4,16.09
대관령,2019-02-26,-1.0,0.0,76.5,10.2,18.32
대관령,2019-02-27,1.9,0.0,76.1,6.8,12.25
대관령,2019-02-28,0.9,0.0,74.0,9.8,16.18
대관령,2019-03-01,0.5,0.0,68.5,10.4,18.32
대관령,2019-03-02,0.0,0.0,73.6,9.6,16.92
대관령,2019-03-03,1.6,0.0,70.6,8.2,16.71
대관령,2019-03-04,2.0,0.0,83.9,6.5,14.36
대관령,2019-03-05,3.9,0.0,64.9,8.8,15.1
대관령,2019-03-06,2.9,0.5,74.0,5.1,11.16
대관령,2019-03-07,-0.5,5.7,87.1,5.3,10.0
대관령,2019-03-08,1.2,0.0,59.1,11.0,20.19
대관령,2019-03-09,4.4,0.0,27.0,10.5,16.6
대관령,2019-03-10,2.3,0.0,69.1,0.0,6.02
대관령,2019-03-11,1.3,0.0,74.0,8.8,13.78
대관령,2019-03-12,-1.0,2.5,77.8,5.3,11.95
대관령,2019-03-13,-3.1,0.0,46.1,10.7,20.01
대관령,2019-03-14,-1.5,0.0,52.9,8.8,18.85
대관령,2019-03-15,-0.1,10.7,79.6,6.0,13.46
대관령,2019-03-16,-1.8,0.0,84.8,7.2,8.89
대관령,2019-03-17,0.2,0.0,67.0,10.3,20.04
대관령,2019-03-18,3.8,0.0,50.8,9.9,18.27
대관령,2019-03-19,7.3,0.0,49.4,10.8,19.45
대관령,2019-03-20,7.4,14.9,73.6,3.6,8.97
대관령,2019-03-21,5.0,7.1,85.1,3.1,8.85
대관령,2019-03-22,-1.2,0.0,72.3,7.6,18.54
대관령,2019-03-23,-2.5,1.9,69.9,8.5,17.16
대관령,2019-03-24,-0.9,0.0,56.3,11.8,23.96
대관령,2019-03-25,3.3,0.0,70.8,9.9,19.96
대관령,2019-03-26,6.4,0.0,48.8,10.7,22.55
대관령,2019-03-27,7.7,0.0,66.5,5.6,13.0
대관령,2019-03-28,0.3,0.5,95.0,0.0,4.54
대관령,2019-03-29,2.1,0.0,87.0,7.2,18.32
대관령,2019-03-30,0.5,4.7,85.5,5.6,14.93
대관령,2019-03-31,-1.9,0.0,85.0,2.4,10.73
대관령,2019-04-01,-1.0,0.0,52.9,11.6,23.44
대관령,2019-04-02,-0.5,0.0,59.1,9.2,21.49
대관령,2019-04-03,1.9,0.0,49.4,12.1,25.65
대관령,2019-04-04,6.0,0.0,31.8,12.1,25.43
대관령,2019-04-05,6.7,0.1,47.1,8.8,20.87
대관령,2019-04-06,4.5,7.6,57.4,5.7,13.54
대관령,2019-04-07,5.5,0.0,73.5,9.8,23.17
대관령,2019-04-08,4.2,0.0,44.0,12.2,25.64
대관령,2019-04-09,1.7,14.7,67.1,4.3,10.59
대관령,2019-04-10,0.1,11.3,96.6,4.3,10.74
대관령,2019-04-11,0.8,0.0,88.3,6.8,15.32
대관령,2019-04-12,3.6,0.0,69.0,9.6,21.85
대관령,2019-04-13,6.9,0.0,45.3,12.0,25.51
대관령,2019-04-14,3.8,0.3,64.0,3.2,11.99
대관령,2019-04-15,7.9,0.0,37.8,12.5,25.97
대관령,2019-04-16,10.8,0.0,25.6,12.1,26.92
대관령,2019-04-17,12.0,0.0,31.1,11.9,27.44
대관령,2019-04-18,10.1,0.0,70.0,2.5,10.97
대관령,2019-04-19,4.1,0.0,80.3,5.0,11.8
대관령,2019-04-20,9.3,0.0,61.9,11.9,27.09
대관령,2019-04-21,11.8,0.0,79.8,9.2,19.34
대관령,2019-04-22,10.1,0.0,91.0,9.5,24.03
대관령,2019-04-23,15.6,0.0,65.3,8.6,19.31
대관령,2019-04-24,13.8,5.3,88.0,5.6,16.16
대관령,2019-04-25,4.9,6.4,91.5,0.0,6.29
대관령,2019-04-26,2.5,12.5,95.3,0.0,4.98
대관령,2019-04-27,5.7,0.0,67.4,12.2,27.9
대관령,2019-04-28,7.0,0.0,75.1,0.3,8.76
대관령,2019-04-29,6.3,1.7,85.9,2.8,10.67
대관령,2019-04-30,8.8,0.0,86.9,10.7,24.37
대관령,2019-05-01,11.4,0.0,70.6,11.2,26.63
대관령,2019-05-02,12.8,0.0,50.3,12.9,29.22
대관령,2019-05-03,12.6,0.0,50.3,12.6,28.17
대관령,2019-05-04,14.0,0.0,53.3,9.8,23.27
대관령,2019-05-05,15.1,0.0,40.5,10.7,23.92
대관령,2019-05-06,6.3,0.0,56.5,10.2,26.47
대관령,2019-05-07,9.2,0.0,42.0,13.0,29.8
대관령,2019-05-08,12.6,0.0,39.6,10.8,26.13
대관령,2019-05-09,14.2,0.0,36.8,12.8,27.4
대관령,2019-05-10,13.1,0.0,48.4,12.2,27.17
대관령,2019-05-11,13.5,0.0,54.3,10.0,23.57
대관령,2019-05-12,8.9,1.5,92.1,0.6,6.9
대관령,2019-05-13,13.3,0.1,65.8,6.1,16.68
대관령,2019-05-14,15.4,0.0,60.4,12.3,26.27
대관령,2019-05-15,14.3,0.0,66.9,12.5,26.2
대관령,2019-05-16,17.0,0.0,63.6,12.6,28.85
대관령,2019-05-17,16.8,0.0,66.8,9.3,18.24
대관령,2019-05-18,16.2,0.0,71.3,2.2,13.26
대관령,2019-05-19,17.8,1.4,79.6,6.2,17.89
대관령,2019-05-20,13.5,0.6,64.8,8.5,24.31
대관령,2019-05-21,12.4,0.0,50.9,13.5,30.57
대관령,2019-05-22,15.3,0.0,41.8,13.2,31.2
대관령,2019-05-23,17.1,0.0,44.6,13.6,31.21
대관령,2019-05-24,19.7,0.0,50.5,13.5,30.49
대관령,2019-05-25,20.4,0.0,51.6,11.1,23.6
대관령,2019-05-26,21.7,0.0,36.3,12.1,28.65
대관령,2019-05-27,16.0,2.0,78.6,0.8,9.47
대관령,2019-05-28,14.2,0.0,49.3,11.0,27.19
대관령,2019-05-29,15.3,0.0,44.4,13.4,30.84
대관령,2019-05-30,15.8,0.0,50.9,10.0,20.52
대관령,2019-05-31,14.8,0.0,59.6,12.0,27.78
대관령,2019-06-01,15.5,0.0,59.1,13.1,26.25
대관령,2019-06-02,16.2,0.0,57.5,13.5,28.8
대관령,2019-06-03,18.4,0.0,58.9,12.4,28.49
대관령,2019-06-04,20.9,0.0,50.5,12.8,28.98
대관령,2019-06-05,19.8,0.0,60.9,13.0,27.02
대관령,2019-06-06,18.4,14.3,76.3,2.0,9.7
대관령,2019-06-07,13.1,93.9,98.0,0.2,4.32
대관령,2019-06-08,15.7,0.0,75.4,9.4,28.18
대관령,2019-06-09,13.3,2.9,92.4,9.0,26.56
