DATE,품목명,단위,등급명,평균가격,전일,전년
2019-02-28,배추,10키로망대,상,2589.0,2565.0,8184.0
2019-03-01,배추,10키로망대,상,2699.0,2589.0,8603.0
2019-03-02,배추,10키로망대,상,2739.0,2578.2,8529.3
2019-03-03,배추,10키로망대,상,2520.5,2567.4,8455.6
2019-03-04,배추,10키로망대,상,2302.0,2556.5,8381.9
2019-03-05,배추,10키로망대,상,2419.0,2545.7,8308.2
2019-03-06,배추,10키로망대,상,2293.0,2534.9,8234.5
2019-03-07,배추,10키로망대,상,2547.0,2524.1,8160.8
2019-03-08,배추,10키로망대,상,2406.0,2513.3,8087.1
2019-03-09,배추,10키로망대,상,2438.0,2502.5,8013.4
2019-03-10,배추,10키로망대,상,2454.0,2491.6,7939.7
2019-03-11,배추,10키로망대,상,2470.0,2480.8,7866.0
2019-03-12,배추,10키로망대,상,2687.0,2470.0,8138.0
2019-03-13,배추,10키로망대,상,2817.0,2687.0,8410.0
2019-03-14,배추,10키로망대,상,2504.0,2817.0,7232.0
2019-03-15,배추,10키로망대,상,2544.0,2504.0,6543.0
2019-03-16,배추,10키로망대,상,2122.0,2544.0,6867.0
2019-03-17,배추,10키로망대,상,2341.5,2122.0,8625.0
2019-03-18,배추,10키로망대,상,2561.0,2341.5,8476.0
2019-03-19,배추,10키로망대,상,2349.0,2561.0,8554.0
2019-03-20,배추,10키로망대,상,2399.0,2349.0,8632.0
2019-03-21,배추,10키로망대,상,2416.0,2399.0,7588.0
2019-03-22,배추,10키로망대,상,2343.0,2416.0,8540.0
2019-03-23,배추,10키로망대,상,2370.0,2343.0,8816.0
2019-03-24,배추,10키로망대,상,2557.0,2370.0,7458.0
2019-03-25,배추,10키로망대,상,2744.0,2557.0,6934.0
2019-03-26,배추,10키로망대,상,2599.0,2744.0,7782.5
2019-03-27,배추,10키로망대,상,2429.0,2599.0,8631.0
2019-03-28,배추,10키로망대,상,2428.0,2429.0,8365.0
2019-03-29,배추,10키로망대,상,2477.0,2428.0,7392.0
2019-03-30,배추,10키로망대,상,2542.0,2477.0,8028.0
2019-03-31,배추,10키로망대,상,2519.0,2542.0,7915.0
2019-04-01,배추,10키로망대,상,2496.0,2524.5,7882.0
2019-04-02,배추,10키로망대,상,2653.0,2507.1,7837.8
2019-04-03,배추,10키로망대,상,2365.0,2489.6,7793.6
2019-04-04,배추,10키로망대,상,2301.0,2472.2,7749.4
2019-04-05,배추,10키로망대,상,2431.0,2454.7,7705.2
2019-04-06,배추,10키로망대,상,2765.0,2437.3,7661.0
2019-04-07,배추,10키로망대,상,2593.0,2419.8,7616.8
2019-04-08,배추,10키로망대,상,2421.0,2402.4,7572.6
2019-04-09,배추,10키로망대,상,2413.0,2384.9,7528.4
2019-04-10,배추,10키로망대,상,2350.0,2367.5,7484.2
2019-04-11,배추,10키로망대,상,2384.0,2350.0,7440.0
2019-04-12,배추,10키로망대,상,2339.0,2384.0,7461.0
2019-04-13,배추,10키로망대,상,2618.0,2339.0,6418.0
2019-04-14,배추,10키로망대,상,2820.5,2618.0,6794.0
2019-04-15,배추,10키로망대,상,3023.0,2820.5,8060.0
2019-04-16,배추,10키로망대,상,2786.0,3023.0,7821.0
2019-04-17,배추,10키로망대,상,2667.0,2786.0,7582.0
2019-04-18,배추,10키로망대,상,2645.0,2667.0,7097.0
2019-04-19,배추,10키로망대,상,2697.0,2645.0,6983.0
2019-04-20,배추,10키로망대,상,2966.0,2697.0,6255.0
2019-04-21,배추,10키로망대,상,2783.5,2966.0,7090.0
2019-04-22,배추,10키로망대,상,2601.0,2783.5,6947.0
2019-04-23,배추,10키로망대,상,2620.0,2601.0,7144.0
2019-04-24,배추,10키로망대,상,2651.0,2620.0,7341.0
2019-04-25,배추,10키로망대,상,2582.0,2651.0,6682.0
2019-04-26,배추,10키로망대,상,2408.0,2582.0,6303.0
2019-04-27,배추,10키로망대,상,2707.0,2408.0,6604.0
2019-04-28,배추,10키로망대,상,2691.0,2707.0,6257.0
2019-04-29,배추,10키로망대,상,2675.0,2691.0,6823.0
2019-04-30,배추,10키로망대,상,2903.0,2675.0,6482.0
2019-05-01,배추,10키로망대,상,2480.0,2903.0,6141.0
2019-05-02,배추,10키로망대,상,2632.0,2917.9,6051.4
2019-05-03,배추,10키로망대,상,2605.0,2932.8,5961.8
2019-05-04,배추,10키로망대,상,2611.0,2947.7,5872.2
2019-05-05,배추,10키로망대,상,2768.5,2962.6,5782.6
2019-05-06,배추,10키로망대,상,2926.0,2977.5,5693.0
2019-05-07,배추,10키로망대,상,3487.0,2992.4,5603.4
2019-05-08,배추,10키로망대,상,3172.0,3007.3,5513.8
2019-05-09,배추,10키로망대,상,3083.0,3022.2,5424.2
2019-05-10,배추,10키로망대,상,3052.0,3037.1,5334.6
2019-05-11,배추,10키로망대,상,3222.0,3052.0,5245.0
2019-05-12,배추,10키로망대,상,3204.0,3222.0,5478.0
2019-05-13,배추,10키로망대,상,3186.0,3204.0,5982.0
2019-05-14,배추,10키로망대,상,3300.0,3186.0,5934.5
2019-05-15,배추,10키로망대,상,3608.0,3300.0,5887.0
2019-05-16,배추,10키로망대,상,3520.0,3608.0,5275.0
2019-05-17,배추,10키로망대,상,3364.0,3520.0,4725.0
2019-05-18,배추,10키로망대,상,3221.0,3364.0,4036.0
2019-05-19,배추,10키로망대,상,3579.5,3221.0,2824.0
2019-05-20,배추,10키로망대,상,3938.0,3579.5,3047.0
2019-05-21,배추,10키로망대,상,3485.0,3938.0,3243.5
2019-05-22,배추,10키로망대,상,3166.0,3485.0,3440.0
2019-05-23,배추,10키로망대,상,3548.0,3166.0,3472.0
2019-05-24,배추,10키로망대,상,3538.0,3548.0,3103.0
2019-05-25,배추,10키로망대,상,2965.0,3538.0,3324.0
2019-05-26,배추,10키로망대,상,3587.0,2965.0,4146.0
2019-05-27,배추,10키로망대,상,4209.0,3587.0,4385.0
2019-05-28,배추,10키로망대,상,4854.0,4209.0,4266.0
2019-05-29,배추,10키로망대,상,4744.0,4854.0,4147.0
2019-05-30,배추,10키로망대,상,3227.0,4744.0,4218.0
2019-05-31,배추,10키로망대,상,3706.0,3227.0,3683.0
2019-06-01,배추,10키로망대,상,3762.0,3706.0,3789.0
2019-06-02,배추,10키로망대,상,4141.0,3852.1,3776.4
2019-06-03,배추,10키로망대,상,4520.0,3998.2,3763.7
2019-06-04,배추,10키로망대,상,4988.0,4144.3,3751.1
2019-06-05,배추,10키로망대,상,5232.0,4290.4,3738.5
2019-06-06,배추,10키로망대,상,4631.0,4436.5,3725.8
2019-06-07,배추,10키로망대,상,5424.0,4582.6,3713.2
2019-06-08,배추,10키로망대,상,5312.0,4728.7,3700.5
2019-06-09,배추,10키로망대,상,5239.5,4874.8,3687.9
2019-06-10,배추,10키로망대,상,5167.0,5020.9,3675.3
2019-06-11,배추,10키로망대,상,6151.0,5167.0,3662.6
2019-06-12,배추,10키로망대,상,6047.0,6151.0,3650.0
2019-06-13,배추,10키로망대,상,4977.0,6047.0,3761.0
2019-06-14,배추,10키로망대,상,5355.0,4977.0,3816.0
2019-06-15,배추,10키로망대,상,5325.0,5355.0,4631.0
2019-06-16,배추,10키로망대,상,5842.5,5325.0,4544.0
2019-06-17,배추,10키로망대,상,6360.0,5842.5,4879.0
2019-06-18,배추,10키로망대,상,7039.0,6360.0,4344.0
2019-06-19,배추,10키로망대,상,5416.0,7039.0,3809.0
2019-06-20,배추,10키로망대,상,5155.0,5416.0,3896.0
2019-06-21,배추,10키로망대,상,5623.0,5155.0,3675.0
2019-06-22,배추,10키로망대,상,5066.0,5623.0,3946.0
2019-06-23,배추,10키로망대,상,5124.0,5066.0,4017.0
2019-06-24,배추,10키로망대,상,5182.0,5124.0,4701.0
2019-06-25,배추,10키로망대,상,5878.0,5182.0,5027.5
2019-06-26,배추,10키로망대,상,6426.0,5878.0,5354.0
2019-06-27,배추,10키로망대,상,6207.0,6426.0,6209.0
2019-06-28,배추,10키로망대,상,8676.0,6207.0,6015.0
2019-06-29,배추,10키로망대,상,5963.0,8676.0,4704.0
2019-06-30,배추,10키로망대,상,5631.5,5963.0,3888.0
2019-07-01,배추,10키로망대,상,5300.0,6018.3,3322.0
2019-07-02,배추,10키로망대,상,5245.0,6073.5,3625.6
2019-07-03,배추,10키로망대,상,4589.0,6128.8,3929.2
2019-07-04,배추,10키로망대,상,5029.0,6184.1,4232.8
2019-07-05,배추,10키로망대,상,5864.0,6239.4,4536.4
2019-07-06,배추,10키로망대,상,5734.0,6294.6,4840.0
2019-07-07,배추,10키로망대,상,5715.5,6349.9,5143.6
2019-07-08,배추,10키로망대,상,5697.0,6405.2,5447.2
2019-07-09,배추,10키로망대,상,5691.0,6460.5,5750.8
2019-07-10,배추,10키로망대,상,6571.0,6515.7,6054.4
2019-07-11,배추,10키로망대,상,8537.0,6571.0,6358.0
2019-07-12,배추,10키로망대,상,7146.0,8537.0,8636.0
2019-07-13,배추,10키로망대,상,7571.0,7146.0,7303.0
2019-07-14,배추,10키로망대,상,6446.5,7571.0,5877.0
2019-07-15,배추,10키로망대,상,5322.0,6446.5,8334.0
2019-07-16,배추,10키로망대,상,5407.0,5322.0,7737.0
2019-07-17,배추,10키로망대,상,7236.0,5407.0,7140.0
2019-07-18,배추,10키로망대,상,4613.0,7236.0,7705.0
2019-07-19,배추,10키로망대,상,4691.0,4613.0,8182.0
2019-07-20,배추,10키로망대,상,4320.0,4691.0,7256.0
2019-07-21,배추,10키로망대,상,6422.0,4320.0,11180.0
2019-07-22,배추,10키로망대,상,8524.0,6422.0,10705.0
2019-07-23,배추,10키로망대,상,4430.0,8524.0,9618.5
2019-07-24,배추,10키로망대,상,3576.0,4430.0,8532.0
2019-07-25,배추,10키로망대,상,5415.0,3576.0,8941.0
2019-07-26,배추,10키로망대,상,5011.0,5415.0,12604.0
2019-07-27,배추,10키로망대,상,9266.0,5011.0,11726.0
2019-07-28,배추,10키로망대,상,7322.5,9266.0,12634.0
2019-07-29,배추,10키로망대,상,5379.0,7322.5,11722.0
2019-07-30,배추,10키로망대,상,5846.0,5379.0,11775.0
2019-07-31,배추,10키로망대,상,5759.0,5846.0,11828.0
2019-08-01,배추,10키로망대,상,6523.0,5759.0,12435.0
2019-08-02,배추,10키로망대,상,5627.0,5877.7,12236.1
2019-08-03,배추,10키로망대,상,5859.3,5996.4,12037.2
2019-08-04,배추,10키로망대,상,6091.7,6115.1,11838.3
2019-08-05,배추,10키로망대,상,6324.0,6233.8,11639.4
2019-08-06,배추,10키로망대,상,6488.0,6352.5,11440.5
2019-08-07,배추,10키로망대,상,7782.0,6471.2,11241.6
2019-08-08,배추,10키로망대,상,6841.0,6589.9,11042.7
2019-08-09,배추,10키로망대,상,7068.0,6708.6,10843.8
2019-08-10,배추,10키로망대,상,6946.0,6827.3,10644.9
2019-08-11,배추,10키로망대,상,7298.0,6946.0,10446.0
2019-08-12,배추,10키로망대,상,7650.0,7298.0,11261.0
2019-08-13,배추,10키로망대,상,5776.0,7650.0,12134.5
2019-08-14,배추,10키로망대,상,6171.0,5776.0,13008.0
2019-08-15,배추,10키로망대,상,6495.0,6171.0,15174.0
2019-08-16,배추,10키로망대,상,6542.0,6495.0,16841.0
2019-08-17,배추,10키로망대,상,8322.0,6542.0,17085.0
2019-08-18,배추,10키로망대,상,7255.5,8322.0,18410.0
2019-08-19,배추,10키로망대,상,6189.0,7255.5,20659.0
2019-08-20,배추,10키로망대,상,5629.0,6189.0,19049.0
2019-08-21,배추,10키로망대,상,5447.0,5629.0,17439.0
2019-08-22,배추,10키로망대,상,6689.0,5447.0,19494.0
2019-08-23,배추,10키로망대,상,7247.0,6689.0,20025.0
2019-08-24,배추,10키로망대,상,6637.0,7247.0,22998.0
2019-08-25,배추,10키로망대,상,7589.0,6637.0,22995.0
2019-08-26,배추,10키로망대,상,8541.0,7589.0,20754.0
2019-08-27,배추,10키로망대,상,8600.0,8541.0,18354.0
2019-08-28,배추,10키로망대,상,8704.0,8600.0,15954.0
2019-08-29,배추,10키로망대,상,8829.0,8704.0,16713.0
2019-08-30,배추,10키로망대,상,8442.0,8829.0,13212.0
2019-08-31,배추,10키로망대,상,7789.0,8442.0,10935.0
2019-09-01,배추,10키로망대,상,8447.0,7789.0,12749.0
2019-09-02,배추,10키로망대,상,9105.0,8363.8,12664.5
2019-09-03,배추,10키로망대,상,11095.0,8938.6,12580.0
2019-09-04,배추,10키로망대,상,15776.0,9513.4,12495.5
2019-09-05,배추,10키로망대,상,12345.0,10088.2,12411.0
2019-09-06,배추,10키로망대,상,10025.0,10663.0,12326.5
2019-09-07,배추,10키로망대,상,11010.0,11237.8,12242.0
2019-09-08,배추,10키로망대,상,11479.5,11812.6,12157.5
2019-09-09,배추,10키로망대,상,11949.0,12387.4,12073.0
2019-09-10,배추,10키로망대,상,13537.0,12962.2,11988.5
2019-09-11,배추,10키로망대,상,11066.0,13537.0,11904.0
2019-09-12,배추,10키로망대,상,9742.0,11066.0,10557.0
2019-09-13,배추,10키로망대,상,10343.8,9742.0,10634.0
2019-09-14,배추,10키로망대,상,10945.5,10343.8,11801.0
2019-09-15,배추,10키로망대,상,11547.2,10945.5,9760.0
2019-09-16,배추,10키로망대,상,12149.0,11547.2,10593.0
2019-09-17,배추,10키로망대,상,12924.0,12149.0,9339.0
2019-09-18,배추,10키로망대,상,15962.0,12924.0,8085.0
2019-09-19,배추,10키로망대,상,16024.0,15962.0,8933.0
2019-09-20,배추,10키로망대,상,14059.0,16024.0,9346.0
2019-09-21,배추,10키로망대,상,16404.0,14059.0,8580.0
2019-09-22,배추,10키로망대,상,20294.0,16404.0,8402.0
2019-09-23,배추,10키로망대,상,24184.0,20294.0,9565.0
2019-09-24,배추,10키로망대,상,13848.0,24184.0,9276.4
2019-09-25,배추,10키로망대,상,15927.0,13848.0,8987.8
2019-09-26,배추,10키로망대,상,19130.0,15927.0,8699.2
2019-09-27,배추,10키로망대,상,17256.0,19130.0,8410.6
2019-09-28,배추,10키로망대,상,19104.0,17256.0,8122.0
2019-09-29,배추,10키로망대,상,19296.0,19104.0,4927.0
2019-09-30,배추,10키로망대,상,19488.0,19296.0,5046.0
2019-10-01,배추,10키로망대,상,20670.0,19488.0,5027.7
2019-10-02,배추,10키로망대,상,21168.0,18888.8,5009.5
2019-10-03,배추,10키로망대,상,22068.0,18289.6,4991.2
2019-10-04,배추,10키로망대,상,19619.0,17690.4,4972.9
2019-10-05,배추,10키로망대,상,12609.0,17091.2,4954.6
2019-10-06,배추,10키로망대,상,13168.0,16492.0,4936.4
2019-10-07,배추,10키로망대,상,13727.0,15892.8,4918.1
2019-10-08,배추,10키로망대,상,11217.0,15293.6,4899.8
2019-10-09,배추,10키로망대,상,12920.0,14694.4,4881.5
2019-10-10,배추,10키로망대,상,13496.0,14095.2,4863.3
2019-10-11,배추,10키로망대,상,13621.0,13496.0,4845.0
2019-10-12,배추,10키로망대,상,12999.0,13621.0,5010.0
2019-10-13,배추,10키로망대,상,13219.5,12999.0,4552.0
2019-10-14,배추,10키로망대,상,13440.0,13219.5,4673.0
2019-10-15,배추,10키로망대,상,14565.0,13440.0,5084.0
2019-10-16,배추,10키로망대,상,14911.0,14565.0,5495.0
2019-10-17,배추,10키로망대,상,13330.0,14911.0,5527.0
2019-10-18,배추,10키로망대,상,11654.0,13330.0,6606.0
2019-10-19,배추,10키로망대,상,11623.0,11654.0,5807.0
2019-10-20,배추,10키로망대,상,10863.5,11623.0,6400.0
2019-10-21,배추,10키로망대,상,10104.0,10863.5,4972.0
2019-10-22,배추,10키로망대,상,10256.0,10104.0,5127.5
2019-10-23,배추,10키로망대,상,10660.0,10256.0,5283.0
2019-10-24,배추,10키로망대,상,9343.0,10660.0,4787.0
2019-10-25,배추,10키로망대,상,10179.0,9343.0,4658.0
2019-10-26,배추,10키로망대,상,8502.0,10179.0,5469.0
2019-10-27,배추,10키로망대,상,8920.5,8502.0,5665.0
2019-10-28,배추,10키로망대,상,9339.0,8920.5,5992.0
2019-10-29,배추,10키로망대,상,8984.0,9339.0,5957.5
2019-10-30,배추,10키로망대,상,9013.0,8984.0,5923.0
2019-10-31,배추,10키로망대,상,9092.0,9013.0,5885.0
2019-11-01,배추,10키로망대,상,9141.0,9092.0,5837.0
2019-11-02,배추,10키로망대,상,8721.0,9092.5,5785.5
2019-11-03,배추,10키로망대,상,8689.0,9093.1,5734.0
2019-11-04,배추,10키로망대,상,8657.0,9093.6,5682.5
2019-11-05,배추,10키로망대,상,8153.0,9094.2,5631.0
2019-11-06,배추,10키로망대,상,7735.0,9094.7,5579.5
2019-11-07,배추,10키로망대,상,7373.0,9095.3,5528.0
2019-11-08,배추,10키로망대,상,7930.0,9095.8,5476.5
2019-11-09,배추,10키로망대,상,9251.0,9096.4,5425.0
2019-11-10,배추,10키로망대,상,9174.5,9096.9,5373.5
2019-11-11,배추,10키로망대,상,9098.0,9097.5,5322.0
2019-11-12,배추,10키로망대,상,8466.0,9098.0,5149.0
2019-11-13,배추,10키로망대,상,8279.0,8466.0,4976.0
2019-11-14,배추,10키로망대,상,9025.0,8279.0,4777.0
2019-11-15,배추,10키로망대,상,9156.0,9025.0,4825.0
2019-11-16,배추,10키로망대,상,9829.0,9156.0,5855.0
2019-11-17,배추,10키로망대,상,9806.0,9829.0,5385.0
2019-11-18,배추,10키로망대,상,9783.0,9806.0,5204.0
2019-11-19,배추,10키로망대,상,9196.0,9783.0,4821.0
2019-11-20,배추,10키로망대,상,9755.0,9196.0,4438.0
2019-11-21,배추,10키로망대,상,9728.0,9755.0,3987.0
2019-11-22,배추,10키로망대,상,11195.0,9728.0,4858.0
2019-11-23,배추,10키로망대,상,10299.0,11195.0,5664.0
2019-11-24,배추,10키로망대,상,9731.0,10299.0,5721.0
2019-11-25,배추,10키로망대,상,9163.0,9731.0,4413.0
2019-11-26,배추,10키로망대,상,8174.0,9163.0,4457.0
2019-11-27,배추,10키로망대,상,7319.0,8174.0,4501.0
2019-11-28,배추,10키로망대,상,8588.0,7319.0,3755.0
2019-11-29,배추,10키로망대,상,9473.0,8588.0,3954.0
2019-11-30,배추,10키로망대,상,8524.0,9473.0,4532.0
2019-12-01,배추,10키로망대,상,8841.0,8524.0,5757.0
2019-12-02,배추,10키로망대,상,9158.0,8553.6,5637.0
2019-12-03,배추,10키로망대,상,8087.0,8583.2,5517.0
2019-12-04,배추,10키로망대,상,8103.0,8612.8,5397.0
2019-12-05,배추,10키로망대,상,8716.0,8642.4,5277.0
2019-12-06,배추,10키로망대,상,9263.0,8672.0,5157.0
2019-12-07,배추,10키로망대,상,8678.0,8701.6,5037.0
2019-12-08,배추,10키로망대,상,8716.0,8731.2,4917.0
2019-12-09,배추,10키로망대,상,8754.0,8760.8,4797.0
2019-12-10,배추,10키로망대,상,8820.0,8790.4,4677.0
2019-12-11,배추,10키로망대,상,8765.0,8820.0,4557.0
2019-12-12,배추,10키로망대,상,8578.0,8765.0,4869.0
2019-12-13,배추,10키로망대,상,8522.0,8578.0,4827.0
2019-12-14,배추,10키로망대,상,8725.0,8522.0,4011.0
2019-12-15,배추,10키로망대,상,8794.0,8725.0,3278.0
2019-12-16,배추,10키로망대,상,8863.0,8794.0,2659.0
2019-12-17,배추,10키로망대,상,8653.0,8863.0,3100.0
2019-12-18,배추,10키로망대,상,8578.0,8653.0,3541.0
2019-12-19,배추,10키로망대,상,8664.0,8578.0,3240.0
2019-12-20,배추,10키로망대,상,8052.0,8664.0,2761.0
2019-12-21,배추,10키로망대,상,7991.0,8052.0,2789.0
2019-12-22,배추,10키로망대,상,8280.0,7991.0,2747.0
2019-12-23,배추,10키로망대,상,8569.0,8280.0,3484.0
2019-12-24,배추,10키로망대,상,8570.0,8569.0,3382.5
2019-12-25,배추,10키로망대,상,7938.0,8570.0,3281.0
2019-12-26,배추,10키로망대,상,8154.0,7938.0,2963.0
2019-12-27,배추,10키로망대,상,9036.0,8154.0,2936.0
2019-12-28,배추,10키로망대,상,9300.0,9036.0,2935.0
2019-12-29,배추,10키로망대,상,9573.0,9300.0,3075.0
2019-12-30,배추,10키로망대,상,9846.0,9573.0,3342.0
2019-12-31,배추,10키로망대,상,9979.0,9846.0,3996.0
2020-01-01,배추,10키로망대,상,9817.3,9979.0,4650.0
2020-01-02,배추,10키로망대,상,9655.7,9897.9,4462.5
2020-01-03,배추,10키로망대,상,9494.0,9816.8,4275.0
2020-01-04,배추,10키로망대,상,8902.0,9735.7,4087.5
2020-01-05,배추,10키로망대,상,8990.0,9654.6,3900.0
2020-01-06,배추,10키로망대,상,9078.0,9573.5,3712.5
2020-01-07,배추,10키로망대,상,9958.0,9492.4,3525.0
2020-01-08,배추,10키로망대,상,9258.0,9411.3,3337.5
2020-01-09,배추,10키로망대,상,9051.0,9330.2,3150.0
2020-01-10,배추,10키로망대,상,9168.0,9249.1,2962.5
2020-01-11,배추,10키로망대,상,8736.0,9168.0,2775.0
2020-01-12,배추,10키로망대,상,8584.0,8736.0,2856.0
2020-01-13,배추,10키로망대,상,8432.0,8584.0,2479.0
2020-01-14,배추,10키로망대,상,8408.0,8432.0,2704.0
2020-01-15,배추,10키로망대,상,8564.0,8408.0,2929.0
2020-01-16,배추,10키로망대,상,9036.0,8564.0,3323.0
2020-01-17,배추,10키로망대,상,8885.0,9036.0,3184.0
2020-01-18,배추,10키로망대,상,8612.0,8885.0,2754.0
2020-01-19,배추,10키로망대,상,8776.0,8612.0,2503.0
2020-01-20,배추,10키로망대,상,8940.0,8776.0,2556.0
2020-01-21,배추,10키로망대,상,9030.0,8940.0,2609.0
2020-01-22,배추,10키로망대,상,9269.0,9030.0,2662.0
2020-01-23,배추,10키로망대,상,9290.0,9269.0,2702.0
2020-01-24,배추,10키로망대,상,6482.0,9290.0,2718.0
2020-01-25,배추,10키로망대,상,6998.8,6482.0,2656.0
2020-01-26,배추,10키로망대,상,7515.5,6998.8,2683.0
2020-01-27,배추,10키로망대,상,8032.2,7515.5,3104.0
2020-01-28,배추,10키로망대,상,8549.0,8032.2,3118.0
2020-01-29,배추,10키로망대,상,8689.0,8549.0,3132.0
2020-01-30,배추,10키로망대,상,8258.0,8689.0,3035.0
2020-01-31,배추,10키로망대,상,8609.0,8258.0,2593.0
2020-02-01,배추,10키로망대,상,8311.0,8609.0,2549.0
2020-02-02,배추,10키로망대,상,8405.5,8627.1,2594.1
2020-02-03,배추,10키로망대,상,8500.0,8645.2,2639.2
2020-02-04,배추,10키로망대,상,8970.0,8663.3,2684.3
2020-02-05,배추,10키로망대,상,9449.0,8681.4,2729.4
2020-02-06,배추,10키로망대,상,9022.0,8699.5,2774.5
2020-02-07,배추,10키로망대,상,8819.0,8717.6,2819.5
2020-02-08,배추,10키로망대,상,9186.0,8735.7,2864.6
2020-02-09,배추,10키로망대,상,8988.0,8753.8,2909.7
2020-02-10,배추,10키로망대,상,8790.0,8771.9,2954.8
2020-02-11,배추,10키로망대,상,8998.0,8790.0,2999.9
2020-02-12,배추,10키로망대,상,9360.0,8998.0,3045.0
2020-02-13,배추,10키로망대,상,9558.0,9360.0,2930.0
2020-02-14,배추,10키로망대,상,8909.0,9558.0,2775.0
2020-02-15,배추,10키로망대,상,8753.0,8909.0,2804.0
2020-02-16,배추,10키로망대,상,8973.5,8753.0,2682.0
2020-02-17,배추,10키로망대,상,9194.0,8973.5,2527.0
2020-02-18,배추,10키로망대,상,9456.0,9194.0,2588.5
2020-02-19,배추,10키로망대,상,8916.0,9456.0,2650.0
2020-02-20,배추,10키로망대,상,8658.0,8916.0,2799.0
2020-02-21,배추,10키로망대,상,9015.0,8658.0,2764.0
2020-02-22,배추,10키로망대,상,9076.0,9015.0,2535.0
2020-02-23,배추,10키로망대,상,9091.5,9076.0,2557.0
2020-02-24,배추,10키로망대,상,9107.0,9091.5,2489.0
2020-02-25,배추,10키로망대,상,9137.0,9107.0,2382.5
2020-02-26,배추,10키로망대,상,9193.0,9137.0,2276.0
2020-02-27,배추,10키로망대,상,9205.0,9193.0,2378.0
2020-02-28,배추,10키로망대,상,9122.0,9205.0,2565.0
2020-02-29,배추,10키로망대,상,8757.0,9122.0,2589.0
2020-03-01,배추,10키로망대,상,8905.5,8757.0,2589.0
2020-03-02,배추,10키로망대,상,9054.0,8727.7,2578.2
2020-03-03,배추,10키로망대,상,8919.0,8698.4,2567.4
2020-03-04,배추,10키로망대,상,8535.0,8669.1,2556.5
2020-03-05,배추,10키로망대,상,8669.0,8639.8,2545.7
2020-03-06,배추,10키로망대,상,8311.0,8610.5,2534.9
2020-03-07,배추,10키로망대,상,8821.0,8581.2,2524.1
2020-03-08,배추,10키로망대,상,8650.5,8551.9,2513.3
2020-03-09,배추,10키로망대,상,8480.0,8522.6,2502.5
2020-03-10,배추,10키로망대,상,8464.0,8493.3,2491.6
2020-03-11,배추,10키로망대,상,8633.0,8464.0,2480.8
2020-03-12,배추,10키로망대,상,8234.0,8633.0,2470.0
2020-03-13,배추,10키로망대,상,8291.0,8234.0,2687.0
2020-03-14,배추,10키로망대,상,8850.0,8291.0,2817.0
2020-03-15,배추,10키로망대,상,8592.5,8850.0,2504.0
2020-03-16,배추,10키로망대,상,8335.0,8592.5,2544.0
2020-03-17,배추,10키로망대,상,8269.0,8335.0,2122.0
2020-03-18,배추,10키로망대,상,8015.0,8269.0,2341.5
2020-03-19,배추,10키로망대,상,7974.0,8015.0,2561.0
2020-03-20,배추,10키로망대,상,7991.0,7974.0,2349.0
2020-03-21,배추,10키로망대,상,8214.0,7991.0,2399.0
2020-03-22,배추,10키로망대,상,8252.5,8214.0,2416.0
2020-03-23,배추,10키로망대,상,8291.0,8252.5,2343.0
2020-03-24,배추,10키로망대,상,8595.0,8291.0,2370.0
2020-03-25,배추,10키로망대,상,8070.0,8595.0,2557.0
2020-03-26,배추,10키로망대,상,8178.0,8070.0,2744.0
2020-03-27,배추,10키로망대,상,7942.0,8178.0,2599.0
2020-03-28,배추,10키로망대,상,8059.0,7942.0,2429.0
2020-03-29,배추,10키로망대,상,8118.0,8059.0,2428.0
2020-03-30,배추,10키로망대,상,8177.0,8118.0,2477.0
2020-03-31,배추,10키로망대,상,7887.0,8177.0,2542.0
2020-04-01,배추,10키로망대,상,7870.0,7887.0,2524.5
2020-04-02,배추,10키로망대,상,7720.0,7833.6,2507.1
2020-04-03,배추,10키로망대,상,7811.0,7780.2,2489.6
2020-04-04,배추,10키로망대,상,7652.0,7726.8,2472.2
2020-04-05,배추,10키로망대,상,7543.5,7673.4,2454.7
2020-04-06,배추,10키로망대,상,7435.0,7620.0,2437.3
2020-04-07,배추,10키로망대,상,7371.0,7566.6,2419.8
2020-04-08,배추,10키로망대,상,7702.0,7513.2,2402.4
2020-04-09,배추,10키로망대,상,7396.0,7459.8,2384.9
2020-04-10,배추,10키로망대,상,7353.0,7406.4,2367.5
2020-04-11,배추,10키로망대,상,7216.0,7353.0,2350.0
2020-04-12,배추,10키로망대,상,7743.5,7216.0,2384.0
2020-04-13,배추,10키로망대,상,8271.0,7743.5,2339.0
2020-04-14,배추,10키로망대,상,7889.0,8271.0,2618.0
2020-04-15,배추,10키로망대,상,8209.0,7889.0,2820.5
2020-04-16,배추,10키로망대,상,8925.0,8209.0,3023.0
2020-04-17,배추,10키로망대,상,8880.0,8925.0,2786.0
2020-04-18,배추,10키로망대,상,9209.0,8880.0,2667.0
2020-04-19,배추,10키로망대,상,9319.0,9209.0,2645.0
2020-04-20,배추,10키로망대,상,9429.0,9319.0,2697.0
2020-04-21,배추,10키로망대,상,9743.0,9429.0,2966.0
2020-04-22,배추,10키로망대,상,10129.0,9743.0,2783.5
2020-04-23,배추,10키로망대,상,10181.0,10129.0,2601.0
2020-04-24,배추,10키로망대,상,10460.0,10181.0,2620.0
2020-04-25,배추,10키로망대,상,11052.0,10460.0,2651.0
